   0.58866640E+000   0.26223932E+001   0.53087513E-001
   0.60457630E+000   0.31089669E+001   0.49991516E-001
   0.62048620E+000   0.32057169E+001   0.55025284E-001
   0.63639610E+000   0.28226746E+001   0.48710391E-001
   0.65230601E+000   0.23118389E+001   0.38963552E-001
   0.66821591E+000   0.20174156E+001   0.39061945E-001
   0.68412581E+000   0.19748527E+001   0.51536338E-001
   0.70003571E+000   0.20248915E+001   0.60670518E-001
   0.71594562E+000   0.21173529E+001   0.70772902E-001
   0.73185552E+000   0.23724878E+001   0.72690517E-001
   0.74776542E+000   0.27504519E+001   0.66222578E-001
   0.76367532E+000   0.29847352E+001   0.71319351E-001
   0.77958523E+000   0.28593668E+001   0.86137738E-001
   0.79549513E+000   0.24817867E+001   0.93503923E-001
   0.81140503E+000   0.21580583E+001   0.94456775E-001
   0.82731493E+000   0.20419738E+001   0.90799892E-001
   0.84322484E+000   0.20690422E+001   0.77139112E-001
   0.85913474E+000   0.21345592E+001   0.68484554E-001
   0.87504464E+000   0.22759641E+001   0.69236353E-001
   0.89095454E+000   0.25408972E+001   0.69233365E-001
   0.90686445E+000   0.27954829E+001   0.66675021E-001
   0.92277435E+000   0.28264469E+001   0.62323336E-001
   0.93868425E+000   0.25943157E+001   0.51263725E-001
   0.95459415E+000   0.22954996E+001   0.41835142E-001
   0.97050406E+000   0.21310639E+001   0.43230587E-001
   0.98641396E+000   0.21177943E+001   0.48926702E-001
   0.10023239E+001   0.21641426E+001   0.54265769E-001
   0.10182338E+001   0.22422966E+001   0.58004179E-001
   0.10341437E+001   0.24114536E+001   0.57835326E-001
   0.10500536E+001   0.26408652E+001   0.57091435E-001
   0.10659635E+001   0.27652195E+001   0.64632221E-001
   0.10818734E+001   0.26639770E+001   0.76031365E-001
   0.10977833E+001   0.24174670E+001   0.83646833E-001
   0.11136932E+001   0.22190918E+001   0.86980337E-001
   0.11296031E+001   0.21624509E+001   0.86185168E-001
   0.11455130E+001   0.21950412E+001   0.81257154E-001
   0.11614229E+001   0.22497620E+001   0.77658646E-001
   0.11773328E+001   0.23476325E+001   0.77501088E-001
   0.11932427E+001   0.25181216E+001   0.77065079E-001
   0.12091526E+001   0.26755543E+001   0.75192206E-001
   0.12250625E+001   0.26829063E+001   0.70275575E-001
   0.12409724E+001   0.25191493E+001   0.61187936E-001
   0.12568823E+001   0.23164681E+001   0.51788957E-001
   0.12727922E+001   0.22108689E+001   0.48031592E-001
   0.12887021E+001   0.22139666E+001   0.49085376E-001
   0.13046120E+001   0.22603882E+001   0.51600512E-001
   0.13205219E+001   0.23257584E+001   0.52571190E-001
   0.13364318E+001   0.24407869E+001   0.51028147E-001
   0.13523417E+001   0.25858787E+001   0.49698466E-001
   0.13682516E+001   0.26569420E+001   0.53805577E-001
   0.13841615E+001   0.25795990E+001   0.62893490E-001
   0.14000714E+001   0.24091008E+001   0.71461986E-001
   0.14159813E+001   0.22738517E+001   0.76531012E-001
   0.14318912E+001   0.22382428E+001   0.77853091E-001
   0.14478011E+001   0.22695204E+001   0.76402449E-001
   0.14637110E+001   0.23281559E+001   0.75524140E-001
   0.14796209E+001   0.24424710E+001   0.77706387E-001
   0.14955308E+001   0.26626755E+001   0.80421093E-001
   0.15114407E+001   0.29417417E+001   0.80696585E-001
   0.15273506E+001   0.31024771E+001   0.76960808E-001
   0.15432605E+001   0.30033469E+001   0.69011178E-001
   0.15591705E+001   0.27277157E+001   0.60216199E-001
   0.15750804E+001   0.24743687E+001   0.55971467E-001
   0.15909903E+001   0.23199076E+001   0.56445952E-001
   0.16069002E+001   0.22245613E+001   0.57201678E-001
   0.16228101E+001   0.21876353E+001   0.54798158E-001
   0.16387200E+001   0.22567417E+001   0.49444957E-001
   0.16546299E+001   0.23914903E+001   0.45019482E-001
   0.16705398E+001   0.24762063E+001   0.46271378E-001
   0.16864497E+001   0.24548452E+001   0.53092593E-001
   0.17023596E+001   0.23596164E+001   0.60519052E-001
   0.17182695E+001   0.22719107E+001   0.65357597E-001
   0.17341794E+001   0.22455367E+001   0.67458264E-001
   0.17500893E+001   0.22646838E+001   0.68034525E-001
   0.17659992E+001   0.22962493E+001   0.69221620E-001
   0.17819091E+001   0.23488956E+001   0.72285562E-001
   0.17978190E+001   0.24414522E+001   0.75770214E-001
   0.18137289E+001   0.25320000E+001   0.77575282E-001
   0.18296388E+001   0.25416696E+001   0.76367774E-001
   0.18455487E+001   0.24440182E+001   0.71645888E-001
   0.18614586E+001   0.22649200E+001   0.65122272E-001
   0.18773685E+001   0.19525610E+001   0.60335754E-001
   0.18932784E+001   0.12697920E+001   0.58404243E-001
   0.19091883E+001  -0.30262003E-001   0.56123747E-001
   0.19250982E+001  -0.16796469E+001   0.49860090E-001
   0.19410081E+001  -0.27309547E+001   0.39494175E-001
   0.19569180E+001  -0.25011766E+001   0.29460025E-001
   0.19728279E+001  -0.12458232E+001   0.25274225E-001
   0.19887378E+001   0.37171539E+000   0.28355154E-001
   0.20046477E+001   0.18808655E+001   0.35328752E-001
   0.20205576E+001   0.30589236E+001   0.41893084E-001
   0.20364675E+001   0.37695021E+001   0.46231988E-001
   0.20523774E+001   0.39789242E+001   0.48926911E-001
   0.20682873E+001   0.37886528E+001   0.51020742E-001
   0.20841972E+001   0.33828470E+001   0.53286993E-001
   0.21001071E+001   0.30342508E+001   0.57047181E-001
   0.21160170E+001   0.28619183E+001   0.63079145E-001
   0.21319269E+001   0.26932052E+001   0.69003818E-001
   0.21478368E+001   0.25788875E+001   0.70803824E-001
   0.21637468E+001   0.27645363E+001   0.67667806E-001
   0.21796567E+001   0.30557496E+001   0.63050502E-001
   0.21955666E+001   0.30364401E+001   0.61305004E-001
   0.22114765E+001   0.27363777E+001   0.63268858E-001
   0.22273864E+001   0.25254604E+001   0.64536387E-001
   0.22432963E+001   0.25067961E+001   0.60171413E-001
   0.22592062E+001   0.24556894E+001   0.51273562E-001
   0.22751161E+001   0.22757426E+001   0.43981209E-001
   0.22910260E+001   0.21982426E+001   0.42192083E-001
   0.23069359E+001   0.24224904E+001   0.44203067E-001
   0.23228458E+001   0.27512399E+001   0.45770683E-001
   0.23387557E+001   0.27932310E+001   0.44722709E-001
   0.23546656E+001   0.24564993E+001   0.42594174E-001
   0.23705755E+001   0.20996763E+001   0.42236021E-001
   0.23864854E+001   0.21098275E+001   0.44475857E-001
   0.24023953E+001   0.24257225E+001   0.48643445E-001
   0.24183052E+001   0.26421115E+001   0.54305588E-001
   0.24342151E+001   0.25055828E+001   0.59919993E-001
   0.24501250E+001   0.21838223E+001   0.62546928E-001
   0.24660349E+001   0.20588605E+001   0.61134416E-001
   0.24819448E+001   0.22796416E+001   0.58402107E-001
   0.24978547E+001   0.25965409E+001   0.57770647E-001
   0.25137646E+001   0.26665133E+001   0.59764932E-001
   0.25296745E+001   0.24202665E+001   0.61920344E-001
   0.25455844E+001   0.21132783E+001   0.60714280E-001
   0.25614943E+001   0.20468448E+001   0.54881756E-001
   0.25774042E+001   0.22452962E+001   0.48075074E-001
   0.25933141E+001   0.24749321E+001   0.45513019E-001
   0.26092240E+001   0.25350259E+001   0.48111612E-001
   0.26251339E+001   0.24108100E+001   0.51531330E-001
   0.26410438E+001   0.22245589E+001   0.50168285E-001
   0.26569537E+001   0.21440557E+001   0.42927115E-001
   0.26728636E+001   0.22502901E+001   0.35900503E-001
   0.26887735E+001   0.24433516E+001   0.36288081E-001
   0.27046834E+001   0.25357017E+001   0.44020282E-001
   0.27205933E+001   0.24257999E+001   0.52450436E-001
   0.27365032E+001   0.21817097E+001   0.54871540E-001
   0.27524131E+001   0.20096434E+001   0.49851859E-001
   0.27683230E+001   0.20914611E+001   0.43644441E-001
   0.27842330E+001   0.23877764E+001   0.44806307E-001
   0.28001429E+001   0.26525853E+001   0.54394876E-001
   0.28160528E+001   0.26625624E+001   0.65056027E-001
   0.28319627E+001   0.23987143E+001   0.68362108E-001
   0.28478726E+001   0.20508555E+001   0.61477336E-001
   0.28637825E+001   0.18834520E+001   0.50505526E-001
   0.28796924E+001   0.20277855E+001   0.45615987E-001
   0.28956023E+001   0.23680695E+001   0.49722663E-001
   0.29115122E+001   0.26568533E+001   0.56056370E-001
   0.29274221E+001   0.27130749E+001   0.56844535E-001
   0.29433320E+001   0.25048298E+001   0.50109807E-001
   0.29592419E+001   0.21503841E+001   0.40280868E-001
   0.29751518E+001   0.18857690E+001   0.34460692E-001
   0.29910617E+001   0.19165823E+001   0.35981640E-001
   0.30069716E+001   0.22255414E+001   0.42094875E-001
   0.30228815E+001   0.25768177E+001   0.47636210E-001
   0.30387914E+001   0.27266028E+001   0.48920218E-001
   0.30547013E+001   0.25966541E+001   0.45950755E-001
   0.30706112E+001   0.22884819E+001   0.42697394E-001
   0.30865211E+001   0.20036099E+001   0.43698070E-001
   0.31024310E+001   0.19232873E+001   0.49596331E-001
   0.31183409E+001   0.20888374E+001   0.56452454E-001
   0.31342508E+001   0.23779697E+001   0.59222852E-001
   0.31501607E+001   0.26028138E+001   0.56520148E-001
   0.31660706E+001   0.26300136E+001   0.51924157E-001
   0.31819805E+001   0.24458144E+001   0.49806220E-001
   0.31978904E+001   0.21661365E+001   0.51049104E-001
   0.32138003E+001   0.19779906E+001   0.53316764E-001
   0.32297102E+001   0.20082729E+001   0.53710435E-001
   0.32456201E+001   0.22229020E+001   0.51032166E-001
   0.32615300E+001   0.24651745E+001   0.46633080E-001
   0.32774399E+001   0.25832746E+001   0.43053865E-001
   0.32933498E+001   0.25202191E+001   0.41825759E-001
   0.33092597E+001   0.23273512E+001   0.42800905E-001
   0.33251696E+001   0.21285119E+001   0.44604727E-001
   0.33410795E+001   0.20470149E+001   0.45281021E-001
   0.33569894E+001   0.21252243E+001   0.43812661E-001
   0.33728993E+001   0.23033156E+001   0.41588280E-001
   0.33888092E+001   0.24704274E+001   0.41463586E-001
   0.34047192E+001   0.25311320E+001   0.44709649E-001
   0.34206291E+001   0.24542557E+001   0.49262303E-001
   0.34365390E+001   0.23023567E+001   0.51708591E-001
   0.34524489E+001   0.22088091E+001   0.50900967E-001
   0.34683588E+001   0.22794285E+001   0.49037873E-001
   0.34842687E+001   0.24986277E+001   0.49312390E-001
   0.35001786E+001   0.27461654E+001   0.52654619E-001
   0.35160885E+001   0.28961184E+001   0.56599648E-001
   0.35319984E+001   0.28853893E+001   0.57667159E-001
   0.35479083E+001   0.27203027E+001   0.54960755E-001
   0.35638182E+001   0.24689522E+001   0.50729308E-001
   0.35797281E+001   0.22460741E+001   0.47775610E-001
   0.35956380E+001   0.21511608E+001   0.47248811E-001
   0.36115479E+001   0.21907162E+001   0.48241505E-001
   0.36274578E+001   0.22792450E+001   0.48755937E-001
   0.36433677E+001   0.23245117E+001   0.47343464E-001
   0.36592776E+001   0.22956301E+001   0.44058657E-001
   0.36751875E+001   0.22176419E+001   0.40539767E-001
   0.36910974E+001   0.21383995E+001   0.39346610E-001
   0.37070073E+001   0.21094075E+001   0.41719818E-001
   0.37229172E+001   0.21617257E+001   0.45881601E-001
   0.37388271E+001   0.22750800E+001   0.48766134E-001
   0.37547370E+001   0.23847747E+001   0.48997177E-001
   0.37706469E+001   0.24353869E+001   0.47808375E-001
   0.37865568E+001   0.24272220E+001   0.47773544E-001
   0.38024667E+001   0.24134458E+001   0.50269673E-001
   0.38183766E+001   0.24618295E+001   0.53853232E-001
   0.38342865E+001   0.26099399E+001   0.55873623E-001
   0.38501964E+001   0.28273213E+001   0.55367079E-001
   0.38661063E+001   0.30111685E+001   0.53690467E-001
   0.38820162E+001   0.30431319E+001   0.52833882E-001
   0.38979261E+001   0.28728806E+001   0.53362451E-001
   0.39138360E+001   0.25499534E+001   0.53849865E-001
   0.39297459E+001   0.21821422E+001   0.52567551E-001
   0.39456558E+001   0.18774927E+001   0.49409767E-001
   0.39615657E+001   0.17141552E+001   0.45796258E-001
   0.39774756E+001   0.17213859E+001   0.43382269E-001
   0.39933855E+001   0.18582238E+001   0.43051460E-001
   0.40092954E+001   0.20229126E+001   0.44330228E-001
   0.40252054E+001   0.21138157E+001   0.45690490E-001
   0.40411153E+001   0.20959937E+001   0.45868975E-001
   0.40570252E+001   0.20116786E+001   0.44894681E-001
   0.40729351E+001   0.19389379E+001   0.43914939E-001
   0.40888450E+001   0.19489533E+001   0.44222120E-001
   0.41047549E+001   0.20771050E+001   0.46252173E-001
   0.41206648E+001   0.22954309E+001   0.49276068E-001
   0.41365747E+001   0.25098343E+001   0.51999339E-001
   0.41524846E+001   0.26130985E+001   0.53386804E-001
   0.41683945E+001   0.25595296E+001   0.53129190E-001
   0.41843044E+001   0.23906396E+001   0.51832414E-001
   0.42002143E+001   0.21968221E+001   0.50757429E-001
   0.42161242E+001   0.20650010E+001   0.50761631E-001
   0.42320341E+001   0.20509772E+001   0.51358769E-001
   0.42479440E+001   0.21669122E+001   0.51251956E-001
   0.42638539E+001   0.23671260E+001   0.49792663E-001
   0.42797638E+001   0.25508004E+001   0.47724968E-001
   0.42956737E+001   0.26112163E+001   0.46569417E-001
   0.43115836E+001   0.25102364E+001   0.47110096E-001
   0.43274935E+001   0.23103953E+001   0.48377536E-001
   0.43434034E+001   0.21302056E+001   0.48482076E-001
   0.43593133E+001   0.20636632E+001   0.46673118E-001
   0.43752232E+001   0.21294852E+001   0.44384391E-001
   0.43911331E+001   0.22759738E+001   0.43966239E-001
   0.44070430E+001   0.24232641E+001   0.46341361E-001
   0.44229529E+001   0.25082359E+001   0.50019956E-001
   0.44388628E+001   0.25051419E+001   0.52415815E-001
   0.44547727E+001   0.24205463E+001   0.52184623E-001
   0.44706826E+001   0.22842295E+001   0.50412605E-001
   0.44865925E+001   0.21494175E+001   0.49400957E-001
   0.45025024E+001   0.20846541E+001   0.50338118E-001
   0.45184123E+001   0.21378116E+001   0.52395396E-001
   0.45343222E+001   0.22934245E+001   0.53781655E-001
   0.45502321E+001   0.24689609E+001   0.53393106E-001
   0.45661420E+001   0.25627854E+001   0.51704668E-001
   0.45820519E+001   0.25169048E+001   0.50175356E-001
   0.45979618E+001   0.23515025E+001   0.49739525E-001
   0.46138717E+001   0.21564127E+001   0.49955731E-001
   0.46297816E+001   0.20443771E+001   0.49605432E-001
   0.46456916E+001   0.20844248E+001   0.48119695E-001
   0.46616015E+001   0.22544431E+001   0.46368649E-001
   0.46775114E+001   0.24524554E+001   0.45826993E-001
   0.46934213E+001   0.25637300E+001   0.47025532E-001
   0.47093312E+001   0.25318920E+001   0.49047455E-001
   0.47252411E+001   0.23829790E+001   0.50456291E-001
   0.47411510E+001   0.21998085E+001   0.50583155E-001
   0.47570609E+001   0.20776030E+001   0.49906634E-001
   0.47729708E+001   0.20805370E+001   0.49348201E-001
   0.47888807E+001   0.22068501E+001   0.49514408E-001
   0.48047906E+001   0.23836448E+001   0.50510247E-001
   0.48207005E+001   0.25091397E+001   0.51993212E-001
   0.48366104E+001   0.25190052E+001   0.53298355E-001
   0.48525203E+001   0.24235082E+001   0.53755037E-001
   0.48684302E+001   0.22871004E+001   0.53134739E-001
   0.48843401E+001   0.21771318E+001   0.51932120E-001
   0.49002500E+001   0.21307460E+001   0.51050553E-001
   0.49161599E+001   0.21559535E+001   0.50984349E-001
   0.49320698E+001   0.22425598E+001   0.51336549E-001
   0.49479797E+001   0.23622387E+001   0.51239356E-001
   0.49638896E+001   0.24678231E+001   0.50254397E-001
   0.49797995E+001   0.25088092E+001   0.48872090E-001
   0.49957094E+001   0.24574351E+001   0.48112857E-001
   0.50116193E+001   0.23268603E+001   0.48545143E-001
   0.50275292E+001   0.21724331E+001   0.49631900E-001
   0.50434391E+001   0.20731705E+001   0.50154983E-001
   0.50593490E+001   0.20916526E+001   0.49457158E-001
   0.50752589E+001   0.22291102E+001   0.48255448E-001
   0.50911688E+001   0.24133350E+001   0.48084872E-001
   0.51070787E+001   0.25396140E+001   0.49821570E-001
   0.51229886E+001   0.25372740E+001   0.52690155E-001
   0.51388985E+001   0.24109369E+001   0.54798068E-001
   0.51548084E+001   0.22309258E+001   0.54799764E-001
   0.51707183E+001   0.20890862E+001   0.53090461E-001
   0.51866282E+001   0.20526454E+001   0.51398819E-001
   0.52025381E+001   0.21364347E+001   0.51194106E-001
   0.52184480E+001   0.22990393E+001   0.52369828E-001
   0.52343579E+001   0.24629604E+001   0.53446215E-001
   0.52502679E+001   0.25516284E+001   0.53074747E-001
   0.52661778E+001   0.25246846E+001   0.51316344E-001
   0.52820877E+001   0.23935573E+001   0.49503129E-001
   0.52979976E+001   0.22154220E+001   0.48896870E-001
   0.53139075E+001   0.20729551E+001   0.49475229E-001
   0.53298174E+001   0.20409668E+001   0.50117120E-001
   0.53457273E+001   0.21441463E+001   0.49920643E-001
   0.53616372E+001   0.23319197E+001   0.49123318E-001
   0.53775471E+001   0.25000049E+001   0.48771377E-001
   0.53934570E+001   0.25526420E+001   0.49631991E-001
   0.54093669E+001   0.24620256E+001   0.51398480E-001
   0.54252768E+001   0.22835906E+001   0.52937374E-001
   0.54411867E+001   0.21206977E+001   0.53287446E-001
   0.54570966E+001   0.20653474E+001   0.52440347E-001
   0.54730065E+001   0.21503280E+001   0.51347195E-001
   0.54889164E+001   0.23352414E+001   0.51155949E-001
   0.55048263E+001   0.25298819E+001   0.52192168E-001
   0.55207362E+001   0.26426039E+001   0.53625569E-001
   0.55366461E+001   0.26285639E+001   0.54188726E-001
   0.55525560E+001   0.25093497E+001   0.53299871E-001
   0.55684659E+001   0.23526212E+001   0.51633551E-001
   0.55843758E+001   0.22296833E+001   0.50532241E-001
   0.56002857E+001   0.21821564E+001   0.50717048E-001
   0.56161956E+001   0.22131296E+001   0.51664325E-001
   0.56321055E+001   0.22953772E+001   0.52240298E-001
   0.56480154E+001   0.23851098E+001   0.51813156E-001
   0.56639253E+001   0.24385546E+001   0.50806703E-001
   0.56798352E+001   0.24297479E+001   0.50214732E-001
   0.56957451E+001   0.23611236E+001   0.50562011E-001
   0.57116550E+001   0.22595981E+001   0.51440851E-001
   0.57275649E+001   0.21622238E+001   0.52004560E-001
   0.57434748E+001   0.21021213E+001   0.51763743E-001
   0.57593847E+001   0.20994929E+001   0.50977669E-001
   0.57752946E+001   0.21551784E+001   0.50362410E-001
   0.57912045E+001   0.22470065E+001   0.50435265E-001
   0.58071144E+001   0.23358683E+001   0.51154364E-001
   0.58230243E+001   0.23847797E+001   0.52032126E-001
   0.58389342E+001   0.23805618E+001   0.52492022E-001
   0.58548441E+001   0.23409684E+001   0.52294533E-001
   0.58707541E+001   0.23011405E+001   0.51728667E-001
   0.58866640E+001   0.22910464E+001   0.51362720E-001
   0.59025739E+001   0.23204227E+001   0.51593586E-001
   0.59184838E+001   0.23772565E+001   0.52306582E-001
   0.59343937E+001   0.24356553E+001   0.52898053E-001
   0.59503036E+001   0.24681778E+001   0.52787822E-001
   0.59662135E+001   0.24589529E+001   0.51983223E-001
   0.59821234E+001   0.24113269E+001   0.51088336E-001
   0.59980333E+001   0.23441396E+001   0.50763683E-001
   0.60139432E+001   0.22792591E+001   0.51125863E-001
   0.60298531E+001   0.22311269E+001   0.51637974E-001
   0.60457630E+001   0.22057797E+001   0.51659918E-001
   0.60616729E+001   0.22055438E+001   0.51080229E-001
   0.60775828E+001   0.22305616E+001   0.50366655E-001
   0.60934927E+001   0.22750917E+001   0.50107687E-001
   0.61094026E+001   0.23248346E+001   0.50527865E-001
   0.61253125E+001   0.23604837E+001   0.51343882E-001
   0.61412224E+001   0.23655897E+001   0.52043648E-001
   0.61571323E+001   0.23340845E+001   0.52277836E-001
   0.61730422E+001   0.22754032E+001   0.52028387E-001
   0.61889521E+001   0.22152376E+001   0.51566572E-001
   0.62048620E+001   0.21870971E+001   0.51276761E-001
   0.62207719E+001   0.22136994E+001   0.51377393E-001
   0.62366818E+001   0.22891137E+001   0.51743797E-001
   0.62525917E+001   0.23774712E+001   0.52015960E-001
   0.62685016E+001   0.24320233E+001   0.51906031E-001
   0.62844115E+001   0.24218224E+001   0.51451197E-001
   0.63003214E+001   0.23493391E+001   0.50979617E-001
   0.63162313E+001   0.22501707E+001   0.50805980E-001
   0.63321412E+001   0.21753806E+001   0.50943249E-001
   0.63480511E+001   0.21646936E+001   0.51085758E-001
   0.63639610E+001   0.22247906E+001   0.50893541E-001
   0.63798709E+001   0.23257458E+001   0.50363150E-001
   0.63957808E+001   0.24172357E+001   0.49912232E-001
   0.64116907E+001   0.24539216E+001   0.50017370E-001
   0.64276006E+001   0.24169846E+001   0.50716550E-001
   0.64435105E+001   0.23235860E+001   0.51477483E-001
   0.64594204E+001   0.22201689E+001   0.51646341E-001
   0.64753303E+001   0.21599595E+001   0.51112743E-001
   0.64912403E+001   0.21741952E+001   0.50477310E-001
   0.65071502E+001   0.22544197E+001   0.50477222E-001
   0.65230601E+001   0.23579254E+001   0.51258284E-001
   0.65389700E+001   0.24320156E+001   0.52227849E-001
   0.65548799E+001   0.24412354E+001   0.52610320E-001
   0.65707898E+001   0.23836388E+001   0.52153365E-001
   0.65866997E+001   0.22902575E+001   0.51298960E-001
   0.66026096E+001   0.22087145E+001   0.50709341E-001
   0.66185195E+001   0.21784393E+001   0.50678159E-001
   0.66344294E+001   0.22107644E+001   0.50946179E-001
   0.66503393E+001   0.22854330E+001   0.51001842E-001
   0.66662492E+001   0.23640129E+001   0.50572552E-001
   0.66821591E+001   0.24101153E+001   0.49876702E-001
   0.66980690E+001   0.24053401E+001   0.49424078E-001
   0.67139789E+001   0.23555795E+001   0.49556669E-001
   0.67298888E+001   0.22867549E+001   0.50132520E-001
   0.67457987E+001   0.22316147E+001   0.50647346E-001
   0.67617086E+001   0.22135095E+001   0.50701527E-001
   0.67776185E+001   0.22363328E+001   0.50363699E-001
   0.67935284E+001   0.22860172E+001   0.50098424E-001
   0.68094383E+001   0.23402054E+001   0.50349045E-001
   0.68253482E+001   0.23781567E+001   0.51129996E-001
   0.68412581E+001   0.23864440E+001   0.51976914E-001
   0.68571680E+001   0.23616491E+001   0.52319049E-001
   0.68730779E+001   0.23120477E+001   0.51946356E-001
   0.68889878E+001   0.22569151E+001   0.51170894E-001
   0.69048977E+001   0.22205806E+001   0.50562186E-001
   0.69208076E+001   0.22216152E+001   0.50470731E-001
   0.69367175E+001   0.22623723E+001   0.50743272E-001
   0.69526274E+001   0.23256720E+001   0.50888477E-001
   0.69685373E+001   0.23818110E+001   0.50542059E-001
   0.69844472E+001   0.24028156E+001   0.49818521E-001
   0.70003571E+001   0.23765964E+001   0.49225531E-001
   0.70162670E+001   0.23137976E+001   0.49188262E-001
   0.70321769E+001   0.22436024E+001   0.49636007E-001
   0.70480868E+001   0.21998475E+001   0.50078543E-001
   0.70639967E+001   0.22040243E+001   0.50096757E-001
   0.70799066E+001   0.22542321E+001   0.49766346E-001
   0.70958165E+001   0.23261433E+001   0.49603947E-001
   0.71117265E+001   0.23850266E+001   0.50058223E-001
   0.71276364E+001   0.24022201E+001   0.51022848E-001
   0.71435463E+001   0.23685360E+001   0.51867576E-001
   0.71594562E+001   0.22992542E+001   0.51979438E-001
   0.71753661E+001   0.22281142E+001   0.51313742E-001
   0.71912760E+001   0.21915443E+001   0.50447939E-001
   0.72071859E+001   0.22098337E+001   0.50074330E-001
   0.72230958E+001   0.22755349E+001   0.50387205E-001
   0.72390057E+001   0.23564473E+001   0.50927549E-001
   0.72549156E+001   0.24119948E+001   0.51017877E-001
   0.72708255E+001   0.24141045E+001   0.50390219E-001
   0.72867354E+001   0.23617529E+001   0.49439012E-001
   0.73026453E+001   0.22817977E+001   0.48854712E-001
   0.73185552E+001   0.22151661E+001   0.48990190E-001
   0.73344651E+001   0.21950482E+001   0.49577275E-001
   0.73503750E+001   0.22290840E+001   0.50030290E-001
   0.73662849E+001   0.22959635E+001   0.50010135E-001
   0.73821948E+001   0.23580549E+001   0.49719785E-001
   0.73981047E+001   0.23820439E+001   0.49659346E-001
   0.74140146E+001   0.23559359E+001   0.50088048E-001
   0.74299245E+001   0.22940287E+001   0.50745163E-001
   0.74458344E+001   0.22282070E+001   0.51103299E-001
   0.74617443E+001   0.21908047E+001   0.50880424E-001
   0.74776542E+001   0.21985552E+001   0.50307828E-001
   0.74935641E+001   0.22460807E+001   0.49906284E-001
   0.75094740E+001   0.23110701E+001   0.49997114E-001
   0.75253839E+001   0.23663836E+001   0.50420320E-001
   0.75412938E+001   0.23919090E+001   0.50705467E-001
   0.75572037E+001   0.23814290E+001   0.50510559E-001
   0.75731136E+001   0.23433943E+001   0.49927606E-001
   0.75890235E+001   0.22966038E+001   0.49389657E-001
   0.76049334E+001   0.22625884E+001   0.49279601E-001
   0.76208433E+001   0.22570882E+001   0.49610692E-001
   0.76367532E+001   0.22834164E+001   0.50051927E-001
   0.76526631E+001   0.23303222E+001   0.50243018E-001
   0.76685730E+001   0.23759949E+001   0.50106389E-001
   0.76844829E+001   0.23976964E+001   0.49880725E-001
   0.77003928E+001   0.23832313E+001   0.49863085E-001
   0.77163027E+001   0.23380173E+001   0.50126146E-001
   0.77322127E+001   0.22828544E+001   0.50470103E-001
   0.77481226E+001   0.22429896E+001   0.50617237E-001
   0.77640325E+001   0.22348498E+001   0.50458639E-001
   0.77799424E+001   0.22581859E+001   0.50146515E-001
   0.77958523E+001   0.22975484E+001   0.49959167E-001
   0.78117622E+001   0.23313519E+001   0.50057956E-001
   0.78276721E+001   0.23430173E+001   0.50342637E-001
   0.78435820E+001   0.23283512E+001   0.50528276E-001
   0.78594919E+001   0.22960499E+001   0.50395277E-001
   0.78754018E+001   0.22622249E+001   0.50001622E-001
   0.78913117E+001   0.22426339E+001   0.49646645E-001
   0.79072216E+001   0.22463209E+001   0.49606581E-001
   0.79231315E+001   0.22725599E+001   0.49886566E-001
